,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Coin
0,9.3e-05,0.000146,8.9e-05,0.00011599999999999999,372049,-,5e-05,6e-05,5e-05,5.3e-05,149697,37960000,0.000134,0.000139,0.000128,0.000135,405344,101351000,0.000191,0.000195,0.000165,0.000181,253788,144671000,,,,,,,,,,,,,KIN
0,0.198937,0.267674,0.188612,0.26767399999999997,14652,-,0.113784,0.135664,0.113784,0.12406800000000001,75031,9899210,0.230778,0.28439,0.211604,0.265371,243032,20077700,0.51029,0.691342,0.50001,0.649418,1674210,44395200,1.47,1.57,1.4,1.54,784836,146819000,,,,,,,ICN
0,0.001491,0.001496,0.001485,0.0014939999999999999,23,49158,0.002578,0.004045,0.002565,0.004007,813,85596,0.010996,0.011042,0.010484,0.010525,6,370423,0.008444,0.008663,0.008418,0.008593,122,290282,0.010425,0.014203,0.008866,0.008865999999999999,192,373855,0.470638,0.47461,0.460439,0.46846400000000005,72709,18017400,EMC
0,0.161237,0.17729,0.14757,0.17672000000000002,9750800,-,0.594178,0.64152,0.584544,0.622938,11901600,202021000,0.32567,0.329887,0.312888,0.326004,809264,110793000,1.06,1.26,1.05,1.14,37679200,364516000,,,,,,,,,,,,,CVC
0,0.000628,0.000639,0.000622,0.000634,71565,-,0.000538,0.000592,0.000368,0.000389,19916,5705690,0.000413,0.000542,0.000308,0.000535,10655,4380830,0.022968,0.026964,0.022968,0.025718,3996720,243796000,,,,,,,,,,,,,DENT
0,0.000307,0.001011,0.00025,0.000475,228296,4964020,0.000172,0.000174,0.000128,0.00016999999999999999,7503,2781120,0.00014,0.000141,7.8e-05,0.000136,266003,45138500,0.001022,0.001118,0.000917,0.000978,954253,332306000,,,,,,,,,,,,,DCN
0,0.636262,0.708823,0.612476,0.634475,79376200,-,0.376752,0.410518,0.347813,0.3967,2783720,76767300,,,,,,,,,,,,,,,,,,,,,,,,,POA
0,1.09,1.36,0.74023,1.26,593736,-,0.987805,0.991901,0.834636,0.9407770000000001,780411,-,,,,,,,,,,,,,,,,,,,,,,,,,MAN
0,0.004441,0.005017,0.003715,0.004313,7268,-,0.003284,0.00376,0.002388,0.00312,908,41099,,,,,,,0.001626,0.002449,0.001617,0.002449,720,36551,0.001597,0.001752,0.001268,0.001738,170,51219,0.070235,0.080787,0.062871,0.0727,27491,3225910,NXS
0,2.95,3.31,2.92,3.28,1440790,-,1.86,1.9,1.43,1.78,660790,51445100,,,,,,,,,,,,,,,,,,,,,,,,,FSN
0,0.539288,1.7,0.534627,1.52,17465100,-,0.391669,0.391669,0.332836,0.364095,958446,178426000,,,,,,,,,,,,,,,,,,,,,,,,,AGI
0,0.237717,0.243946,0.235746,0.24373499999999998,4030040,-,,,,,,,0.162517,0.181606,0.162517,0.177885,454508,48755200,0.386667,0.397377,0.356438,0.38864699999999996,10002300,116000000,,,,,,,,,,,,,ACT
0,2.25,2.84,2.19,2.47,1549870,21728700,0.874486,0.916497,0.857807,0.9149280000000001,213220,8582020,8.54,8.59,7.84,8.14,5081410,83803100,16.51,16.51,13.27,14.49,51930100,215987000,,,,,,,,,,,,,MCO
0,0.025794,0.030228,0.022597,0.024738999999999997,688849,-,0.012362,0.012975,0.010927,0.010927,925906,28108500,0.107021,0.117055,0.098238,0.099848,44178300,243339000,0.086148,0.109669,0.08402,0.097107,17438500,90467400,,,,,,,,,,,,,MANA
0,0.790528,1.28,0.547151,0.879497,1023190,-,0.915336,0.927799,0.732653,0.8579370000000001,1936570,219287000,,,,,,,,,,,,,,,,,,,,,,,,,POLY
0,2.96,5.53,2.81,5.51,40041600,-,5.83,6.57,5.83,5.97,6340030,129587000,3.53,3.58,3.0,3.15,4504280,78517300,,,,,,,,,,,,,,,,,,,HPB
0,0.072872,0.209013,0.06357,0.202121,14602,66178,1.42,3.02,1.38,3.02,951079,2671470,1.04,1.04,0.986054,0.992592,32466,3742090,0.229127,0.233334,0.222542,0.22357399999999997,12320,1418910,0.008938,0.012904,0.008938,0.011495,1862,93064,0.019597,0.019608,0.018235,0.019321,1653,426113,VTC
0,0.44749,0.44749,0.44749,0.44748999999999994,12237500,-,0.431368,0.443871,0.327767,0.431884,20686900,-,0.299807,0.309993,0.266981,0.30999299999999996,4648640,70748900,,,,,,,,,,,,,,,,,,,GNX
0,0.016597,0.033684,0.015962,0.032014,957,-,0.015124,0.016837,0.013559,0.01383,3812,4009040,0.054411,0.15701,0.054251,0.09361799999999999,373997,38256100,0.900584,2.28,0.874918,1.79,3377100,536127000,,,,,,,,,,,,,SMART
0,0.021469,0.024504,0.01962,0.02263,161492,-,0.008749,0.009798,0.008193,0.009151000000000001,46509,18690800,0.006041,0.009767,0.006018,0.008182,977170,13026300,0.062849,0.062849,0.053886,0.054345000000000004,3030520,139317000,,,,,,,,,,,,,POE
0,1.4e-05,2.4e-05,1.4e-05,2.4e-05,1,352,1.2e-05,1.2e-05,1.1e-05,1.2e-05,1,331,3e-05,0.000375,3e-05,0.00037400000000000004,42,1114,0.001279,0.001336,0.000947,0.001221,2714,58697,0.024983,0.027562,0.024097,0.024191,1140,1259070,0.122631,0.126304,0.119025,0.11913,17417,6865340,GAME
0,0.098379,0.10307,0.098378,0.10208400000000001,26708,-,0.578852,0.635831,0.513253,0.589494,2642030,-,4.21,4.77,3.88,4.36,3943520,99209700,,,,,,,,,,,,,,,,,,,NULS
0,0.029035,0.030876,0.027876,0.027875999999999998,40335,49695,0.005962,0.007366,0.005098,0.007354,84,19657,0.003643,0.004481,0.002656,0.004481000000000001,97,12070,0.010652,0.013875,0.01019,0.012102,1476,35672,0.019645,0.022618,0.019521,0.022234999999999998,1625,67464,0.052545,0.05579,0.051182,0.05579,625,189631,UBQ
0,0.033884,0.035383,0.033479,0.035213999999999995,10625600,-,0.094007,0.098422,0.084307,0.09183,15887200,150490000,0.056118,0.056634,0.052959,0.055263,2876390,91563700,,,,,,,,,,,,,,,,,,,TNB
0,0.075966,0.120796,0.074889,0.07913200000000001,4774280,-,0.143338,0.184445,0.138597,0.164892,2521070,68352300,,,,,,,,,,,,,,,,,,,,,,,,,LOOM
0,0.068155,0.117638,0.06772,0.09129,28481900,-,0.177071,0.214191,0.172712,0.183895,11526700,109309000,0.316216,0.33206,0.314659,0.316289,3590450,195205000,,,,,,,,,,,,,,,,,,,QSP
0,0.079314,0.079687,0.07411,0.079597,4234,-,0.05297,0.05353,0.043112,0.048419,1696,-,0.030265,0.030357,0.026521,0.029118,176,-,0.066098,0.070768,0.052207,0.070768,1666,257352,0.035446,0.042658,0.035409,0.042302,7,138440,0.258192,0.273796,0.25609,0.264154,391,1009660,BLOCK
0,0.2831,0.295189,0.25638,0.283555,151637,-,0.47876,0.509707,0.462441,0.48405200000000004,363961,37377200,0.389817,0.396547,0.314844,0.338773,232012,30823200,0.497943,0.498089,0.451253,0.45482700000000004,215183,39372700,,,,,,,,,,,,,RLC
0,0.021422,0.027193,0.021275,0.026483,6757530,-,0.01115,0.011998,0.010836,0.011878,1834820,69965300,,,,,,,,,,,,,,,,,,,,,,,,,AUTO
0,0.024308,0.024351,0.019099,0.020033000000000002,742008,-,0.022897,0.025711,0.021292,0.024781,275663,17314500,0.265042,0.271988,0.212533,0.222487,4733010,200423000,,,,,,,,,,,,,,,,,,,ENJ
0,0.018792,0.018889,0.01816,0.018833000000000003,161328,-,0.164152,0.193942,0.160309,0.183172,408846,164064000,0.072247,0.075116,0.067351,0.073736,49148,85917800,,,,,,,,,,,,,,,,,,,DTR
0,0.261616,0.332015,0.259997,0.316761,4528390,-,0.407344,0.422905,0.292616,0.295678,3674950,23920000,0.271226,0.285627,0.262093,0.281853,517031,15251300,7.56,7.79,6.82,7.19,11000400,457622000,,,,,,,,,,,,,SAN
0,51.64,77.74,51.64,74.84,13582400,-,254.19,260.85,238.8,258.49,3223960,280776000,195.34,197.17,180.64,183.04,730732,215772000,71.85,72.22,69.53,70.01,224978,79362400,,,,,,,,,,,,,GNO
0,1.22,1.92,1.21,1.67,2843520,25688600,5.09,5.18,4.72,4.94,626820,98197400,7.65,7.88,7.14,7.22,1891750,147648000,11.4,11.49,8.77,9.37,25036800,220004000,,,,,,,,,,,,,MTL
0,1.14,1.29,1.14,1.27,94865600,-,0.616548,0.672038,0.606481,0.63755,27697200,57388700,,,,,,,,,,,,,,,,,,,,,,,,,ABT
0,1.49,1.56,1.42,1.52,2745280,-,3.22,3.33,3.09,3.11,766546,108309000,2.44,2.6,2.38,2.54,750076,81867900,1.29,1.38,1.21,1.36,425966,42152900,,,,,,,,,,,,,ANT
0,0.920038,1.13,0.890788,1.12,739382,-,2.43,3.18,2.38,2.99,11110800,121793000,2.32,2.8,1.88,2.69,5459720,116586000,,,,,,,,,,,,,,,,,,,RDN
0,6.6,23.72,6.59,23.72,445,-,1.66,1.81,1.23,1.27,1104,-,1.57,1.65,1.1,1.26,12000,466458,5.96,7.35,5.79,6.61,112841,7413620,,,,,,,,,,,,,BTX
0,0.742602,0.822418,0.64433,0.722908,807338,-,3.02,3.2,2.55,2.55,13800600,299177000,0.288824,0.308725,0.28013,0.294869,10171300,66215200,,,,,,,,,,,,,,,,,,,SRN
0,2.09,2.32,1.94,2.31,18762,-,0.841357,0.909643,0.807217,0.8423959999999999,2951040,-,0.125283,0.12804,0.119575,0.12209500000000001,1684750,95358700,,,,,,,,,,,,,,,,,,,IGNIS
0,0.716874,0.879866,0.711452,0.8769299999999999,27934,-,1.11,1.21,1.1,1.18,7555,-,3.02,3.08,2.19,2.76,23872,-,,,,,,,,,,,,,,,,,,,BOS
0,0.028374,0.032827,0.026461,0.031201999999999997,1131310,-,0.140043,0.154999,0.129781,0.150344,17281300,-,0.031716,0.033424,0.029429,0.031617,5370860,44836900,,,,,,,,,,,,,,,,,,,SMT
0,4.2e-05,4.8e-05,3.5e-05,3.5e-05,6579,115860,2.9e-05,3.5e-05,2.9e-05,2.9999999999999997e-05,1568,136587,0.00014,0.000163,0.000138,0.000156,25035,875157,4.7e-05,5.4e-05,4.1e-05,4.8e-05,7056,316895,0.000195,0.000198,0.000163,0.00016299999999999998,6513,1337410,0.000109,0.000115,0.000101,0.00011,6224,750674,XDN
0,0.421592,0.724222,0.421592,0.677802,41214300,-,0.375449,0.41229,0.32192,0.323718,5747440,61949100,,,,,,,,,,,,,,,,,,,,,,,,,BLZ
0,0.075581,0.09625,0.075581,0.091847,18387700,-,0.16308,0.169607,0.159387,0.162924,6519420,146772000,0.040342,0.05217,0.039683,0.050758,4863520,36307500,,,,,,,,,,,,,,,,,,,DBC
0,0.005875,0.006985,0.005693,0.006292,78904,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DROP
0,0.153987,0.196066,0.150681,0.18323599999999998,10023000,-,0.141906,0.144463,0.131859,0.140653,9728440,82719500,,,,,,,,,,,,,,,,,,,,,,,,,THETA
0,0.027724,0.035071,0.027043,0.028638999999999998,9008350,-,0.017103,0.018718,0.014792,0.018574,526239,-,,,,,,,,,,,,,,,,,,,,,,,,,TKY
0,0.141961,0.422643,0.136898,0.296535,101409,120117,1.99,2.51,1.99,2.05,56954,2344140,3.26,3.45,2.5,2.6,39958,3868230,1.07,1.1,1.03,1.05,1609,1282290,1.68,1.78,1.65,1.75,1382,2055090,1.76,1.82,1.69,1.79,1356,2244170,BTCD
0,1.44,1.62,1.15,1.19,17365,-,31.6,49.66,30.86,43.89,845375,94795000,17.67,20.29,16.17,17.57,66817,53009900,,,,,,,,,,,,,,,,,,,MNX
0,2.01,2.68,1.8,2.68,683667,-,6.24,6.38,5.33,5.7,4512510,23239000,16.11,16.36,14.8,14.93,1301880,60046600,,,,,,,,,,,,,,,,,,,GVT
0,0.004229,0.005396,0.003175,0.003252,56270,201701,0.008235,0.009511,0.008235,0.009511,18540,447286,0.001631,0.001982,0.001455,0.0016989999999999998,2276,93213,0.001012,0.001157,0.00093,0.001143,451,58362,0.003237,0.003565,0.00305,0.003563,1657,189000,0.004746,0.00484,0.004695,0.004824,74,282876,NAV
0,0.358013,0.407629,0.356698,0.407629,14801,-,0.733017,0.790131,0.721794,0.7389,9261,50123900,,,,,,,,,,,,,,,,,,,,,,,,,PAYX
0,0.066605,0.074834,0.06563,0.07443999999999999,101274,-,0.126565,0.391956,0.126565,0.13326400000000002,177187,70876400,0.099132,0.126594,0.095527,0.116373,117778,22541200,0.888867,1.16,0.870417,1.13,993625,202115000,,,,,,,,,,,,,PLR
0,0.001023,0.001039,0.000965,0.000997,970635,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPXS
0,0.368892,0.438127,0.160091,0.180608,12580000,-,0.477985,0.518733,0.381295,0.40613299999999997,41059000,203524000,0.127936,0.146393,0.118441,0.134323,18816300,56956800,,,,,,,,,,,,,,,,,,,CMT
0,0.018606,0.022981,0.018606,0.021637,492028,-,0.046031,0.04967,0.037851,0.04967,685827,62101400,0.072256,0.079738,0.071282,0.073672,4636270,108021000,,,,,,,,,,,,,,,,,,,VEE
0,2.1,2.3,1.98,2.26,7668990,-,2.43,2.48,1.88,2.03,736572,250435000,0.631272,0.693593,0.553838,0.583645,146629,65175400,,,,,,,,,,,,,,,,,,,DEW
0,0.329749,0.375528,0.319402,0.362625,256062,-,0.262483,0.297697,0.252023,0.272928,109205,21654900,1.95,2.56,1.94,2.49,260270,160899000,0.592984,0.695389,0.565754,0.6211949999999999,21766,48921200,,,,,,,,,,,,,PPP
0,0.28545,0.348851,0.285227,0.348851,44959800,-,0.415095,0.48952,0.321378,0.478596,18195400,65527500,0.244071,0.244071,0.19195,0.23546399999999998,2870860,38529500,,,,,,,,,,,,,,,,,,,GTO
0,0.819087,0.9641,0.819087,0.8822979999999999,3297100,-,5.45,5.66,4.42,4.76,34942100,207306000,1.05,1.17,0.987622,0.9890120000000001,7921690,51117000,,,,,,,,,,,,,,,,,,,ITC
0,0.280599,0.454828,0.234742,0.408009,3014620,-,0.538364,0.616465,0.529739,0.591804,1744720,73506200,,,,,,,,,,,,,,,,,,,,,,,,,CS
0,0.410537,0.41104,0.383625,0.398158,29195600,-,0.558809,0.64034,0.508562,0.55579,11254600,143771000,0.149055,0.160963,0.141352,0.155973,2219590,43004600,,,,,,,,,,,,,,,,,,,OST
0,0.015214,0.018823,0.014672,0.018626,728686,-,0.21928,0.21928,0.140387,0.167018,54680700,222111000,0.108689,0.110509,0.096061,0.096094,4751240,116986000,,,,,,,,,,,,,,,,,,,LEND
0,0.156862,0.169291,0.156501,0.16583499999999998,663167,-,0.31628,0.332004,0.31268,0.322964,350559,-,,,,,,,,,,,,,,,,,,,,,,,,,DDD
0,0.569167,0.608587,0.569167,0.608587,5272610,-,1.16,1.3,1.09,1.23,16241900,121711000,0.626153,0.670374,0.612791,0.625079,1779640,66320900,,,,,,,,,,,,,,,,,,,BIX
0,0.207946,0.221111,0.206774,0.21459099999999998,54736200,-,0.112358,0.11997,0.105443,0.10743399999999999,10065300,-,,,,,,,,,,,,,,,,,,,,,,,,,RUFF
0,0.179718,0.186157,0.082486,0.09558,152742,408538,0.380834,0.409567,0.349883,0.349883,41677,1719160,0.176259,0.184826,0.170345,0.171825,14688,797980,0.011255,0.011255,0.009859,0.010425,139,51099,0.038277,0.038773,0.037023,0.038485000000000005,25,175464,0.073543,0.085458,0.069438,0.075883,54,350405,CLOAK
0,0.072485,0.074555,0.06177,0.06366000000000001,2771370,-,0.099388,0.114306,0.091895,0.10220599999999999,4226530,67301200,0.151024,0.157695,0.113526,0.13182,1781160,102266000,,,,,,,,,,,,,,,,,,,DATA
0,0.416681,0.522206,0.349673,0.521798,86186,-,0.035922,0.037255,0.029718,0.031526,131661,-,0.089811,0.092083,0.064477,0.06447699999999999,431801,29759700,0.190073,0.193381,0.167336,0.188153,3352530,68350400,,,,,,,,,,,,,SNM
0,0.063459,0.073745,0.063392,0.06979400000000001,466660,-,0.112841,0.154277,0.109212,0.14519,24591000,54744100,0.284479,0.388105,0.266835,0.31650500000000004,61050300,139404000,,,,,,,,,,,,,,,,,,,RCN
0,0.351933,0.455638,0.324768,0.403462,3654270,-,0.222623,0.23167,0.21207,0.22707800000000003,2051200,33393400,1.51,1.52,1.19,1.23,11748200,226975000,,,,,,,,,,,,,,,,,,,AST
0,0.001032,0.00105,0.001032,0.001047,35871,1032480,0.000261,0.000279,0.000225,0.00023199999999999997,8180,261400,0.000112,0.000142,0.000112,0.00014,398,112496,0.000153,0.000156,0.000142,0.000143,521,153552,0.000202,0.000204,0.000151,0.000177,76,202041,0.000558,0.000604,0.000545,0.0005690000000000001,804,561227,BAY
0,0.020576,0.022578,0.01972,0.019885,645796,-,0.125247,0.128564,0.092001,0.099345,8427690,371529000,0.021107,0.021547,0.018923,0.019771,979720,62610100,,,,,,,,,,,,,,,,,,,MED
0,0.024959,0.028745,0.022088,0.028687,882,-,0.065488,0.071565,0.050105,0.070199,103,65501,0.113342,0.114053,0.038173,0.09991799999999999,1,113415,0.242816,0.253102,0.241323,0.25301,1,243140,0.543118,0.544522,0.399429,0.46589899999999995,104,544441,103.37,103.37,66.14,80.05,2621390,104385000,SLS
0,0.020097,0.020715,0.020008,0.020531,3899000,-,0.022656,0.022656,0.019972,0.020982,7770760,96318400,,,,,,,,,,,,,,,,,,,,,,,,,DTA
0,0.204705,0.210674,0.187057,0.209511,3956620,66529200,0.463515,0.483357,0.424968,0.424968,3671800,113159000,0.145714,0.152741,0.134972,0.139376,2054310,41746400,,,,,,,,,,,,,,,,,,,UTK
0,0.208817,0.271452,0.20833,0.26090599999999997,133463,-,0.129008,0.13173,0.116113,0.123977,1412530,5160300,1.02,1.09,0.884379,1.08,5947840,54286800,3.06,3.15,2.47,2.75,33506600,184162000,,,,,,,,,,,,,ADX
0,0.000114,0.000174,8.1e-05,0.000124,318,-,2.3e-05,2.4e-05,2.1e-05,2.2e-05,31,405,5e-06,8.2e-05,5e-06,1e-05,81,636,0.000122,0.000196,0.000115,0.00011499999999999999,24,18059,7.4e-05,7.9e-05,4.5e-05,6.2e-05,308,12370,3.8e-05,3.8e-05,2.3e-05,2.4e-05,8,8088,PURA
0,0.41683,0.455435,0.320215,0.45543500000000003,2148170,-,1.25,1.33,1.2,1.24,1497520,237248000,0.319743,0.325385,0.284412,0.299076,244077,61318400,,,,,,,,,,,,,,,,,,,SPHTX
0,0.23882,0.401827,0.238753,0.401335,1668,2712630,0.192206,0.200012,0.19094,0.199957,185,1164770,0.166964,0.168128,0.133931,0.134293,0,1221150,0.129546,0.129546,0.00839,0.008391,33,1195880,0.395983,0.696457,0.382332,0.44438599999999995,54629,5450440,,,,,,,ION
0,0.734457,0.992519,0.550558,0.740533,2971120,-,0.480344,0.486973,0.358004,0.369726,220998,24977900,0.666103,0.666645,0.541265,0.5671510000000001,273855,34637400,1.28,1.39,1.04,1.11,1073370,66466700,,,,,,,,,,,,,QRL
0,2.09,2.52,2.06,2.38,39128,22421400,2.24,2.25,2.01,2.07,2016180,24013800,5.3,6.51,4.88,5.8,15664200,119877000,,,,,,,,,,,,,,,,,,,EDO
0,0.042521,0.042659,0.0292,0.030801,18692,-,0.103219,0.118963,0.100639,0.109984,137750,7655240,0.482099,0.551206,0.456442,0.549266,993231,39403500,0.968842,1.05,0.960527,0.965309,3407150,79489900,0.738697,0.76382,0.73141,0.74956,551055,60607300,,,,,,,EDG
0,0.019288,0.02026,0.0178,0.01867,165271,11573000,0.011126,0.012848,0.011099,0.011775,8626,6675840,0.010475,0.011292,0.009983,0.009983,1780,6285000,0.047759,0.052011,0.042889,0.046314,62053,28655300,0.177318,0.182479,0.163571,0.167995,619215,106391000,,,,,,,SNGLS
0,0.060589,0.061507,0.055478,0.055478,5395350,-,0.048805,0.049587,0.041663,0.044747,1000660,26518000,0.315457,0.337049,0.267678,0.297983,4259050,171403000,,,,,,,,,,,,,,,,,,,RPX
0,0.031322,0.033237,0.030634,0.031831,44095,-,0.128963,0.158862,0.128963,0.13833099999999998,264204,38694400,0.215257,0.221042,0.164082,0.174773,1235050,64586400,,,,,,,,,,,,,,,,,,,SPANK
0,0.004678,0.007141,0.004678,0.006031,842193,-,0.003642,0.004286,0.003357,0.003987,1109190,76375500,,,,,,,,,,,,,,,,,,,,,,,,,TEL
0,0.19721,0.206665,0.129922,0.159639,35697,-,0.200664,0.200723,0.183767,0.198928,321588,29014300,0.951475,0.996642,0.769589,0.804457,5887880,137575000,,,,,,,,,,,,,,,,,,,AMB
0,0.004271,0.005428,0.004247,0.004628,11843,61334,0.002201,0.002633,0.001835,0.002414,3383,76761,0.001161,0.001163,0.001109,0.001147,144,56589,0.000971,0.001319,0.000954,0.000989,21,50124,0.000339,0.00034,0.000308,0.000309,2,19094,0.002396,0.00257,0.00231,0.0025210000000000002,291,150959,GRS
0,3.86,3.95,3.31,3.71,5672340,-,2.26,2.3,1.98,2.1,2767020,88778200,,,,,,,,,,,,,,,,,,,,,,,,,C20
0,0.002513,0.002765,0.002405,0.002439,7895,27595,0.001437,0.00189,0.00136,0.001816,6923,124991,0.000736,0.000736,0.000652,0.000723,1625,84467,0.000174,0.000202,0.000165,0.000197,79,24537,0.000146,0.000147,0.00013,0.000133,36,25419,0.000424,0.000431,0.000371,0.000389,696,83168,EMC2
0,0.031256,0.034958,0.028858,0.030325,458726,-,0.123772,0.138973,0.117102,0.128694,37991700,-,0.116353,0.11954,0.111176,0.112926,4351980,56257800,,,,,,,,,,,,,,,,,,,MDS
0,0.955503,0.964253,0.954825,0.964253,168394,-,0.584378,0.593722,0.55279,0.570392,101142,62525700,,,,,,,,,,,,,,,,,,,,,,,,,EVN
0,0.386958,0.404659,0.376287,0.386525,-,7255800,0.182976,0.190071,0.174584,0.18963,-,3490100,0.137309,0.137309,0.128768,0.133645,-,2711480,0.345957,0.345957,0.31341,0.339776,-,7127630,2.49,2.54,2.44,2.49,124257,53094600,0.240623,0.247511,0.234226,0.236037,12159,5350390,PPC
0,0.207098,0.213819,0.145,0.175546,782690,-,0.117526,0.12939,0.114956,0.12745399999999998,4322590,41803600,,,,,,,,,,,,,,,,,,,,,,,,,WPR
0,0.202395,0.339603,0.202106,0.22469699999999998,28548,-,0.133653,0.133653,0.106793,0.119743,7105,3496970,6.43,7.67,5.97,7.49,476121,173735000,1.68,1.74,1.48,1.61,35736,45372500,,,,,,,,,,,,,BCO
0,0.018737,0.018737,0.013456,0.015590999999999999,30593,-,0.086503,0.090045,0.073757,0.082705,1333710,51901900,0.042318,0.042522,0.036572,0.036572,2247830,25390500,0.155117,0.155117,0.125781,0.127433,2172580,93069900,,,,,,,,,,,,,DNT
0,0.205215,0.23326,0.204623,0.23326,1142210,71825400,0.07975,0.10617,0.076648,0.084625,650145,33695500,0.084117,0.087503,0.080404,0.08449,3298160,35540400,0.12981,0.141719,0.124241,0.13513499999999998,3859700,55621000,,,,,,,,,,,,,TNT
0,1.39,1.43,1.24,1.39,26744800,-,5.17,5.47,4.17,4.29,20387900,233927000,1.02,1.04,0.924553,0.952414,798925,46029300,,,,,,,,,,,,,,,,,,,WABI
0,0.019885,0.019885,0.019885,0.019885,933,-,0.030944,0.04307,0.029003,0.032618,24334,2320820,0.6366,0.735909,0.615238,0.716442,2173880,47745000,0.236369,0.236369,0.235392,0.23539200000000002,1370300,17727600,0.592767,0.599026,0.558857,0.575304,1091770,55338000,,,,,,,XAS
0,2.45,3.67,2.43,3.53,124119000,-,0.608545,0.671825,0.527262,0.553319,4132300,60887500,0.316394,0.335442,0.314556,0.32593099999999997,2092010,31656500,,,,,,,,,,,,,,,,,,,APPC
0,0.102205,0.120792,0.092364,0.11422,310728,1022050,0.174944,0.17716,0.142569,0.17238499999999998,31199,1849030,0.08659,0.090938,0.072511,0.076925,5697,1002130,0.028827,0.029489,0.01919,0.021051,1003,379616,0.012838,0.012838,0.011074,0.011505,431,210311,0.01288,0.012897,0.010365,0.011276000000000001,1384,275273,VIA
0,0.465712,0.465712,0.313239,0.441833,-,2749400,0.085338,0.086698,0.07076,0.081936,-,567758,0.126393,0.14628,0.120304,0.13416,-,1509220,0.071537,0.074509,0.067147,0.071784,-,1501010,0.085689,0.090441,0.081502,0.085083,47658,3529790,0.003777,0.004459,0.003567,0.004351,4826,274795,FTC
0,0.032784,0.037045,0.026635,0.026635000000000002,5964,-,0.048917,0.081452,0.043355,0.081452,1206330,1556670,1.34,1.37,1.22,1.25,1292240,94878100,,,,,,,,,,,,,,,,,,,PRL
0,0.014458,0.022172,0.009793,0.010043999999999999,17250,-,0.033829,0.033837,0.027817,0.033228,10022,5711350,0.132865,0.159467,0.110809,0.148479,140882,22968200,0.228008,0.254163,0.22277,0.22848400000000002,3157910,45581900,,,,,,,,,,,,,VIBE
0,0.054122,0.054122,0.051587,0.05160599999999999,763454,-,0.024143,0.026446,0.021672,0.024531999999999998,12994,41307000,,,,,,,,,,,,,,,,,,,,,,,,,UTNP
0,0.230323,0.275815,0.222299,0.27155799999999997,13364100,-,0.185546,0.191725,0.164402,0.175332,3082580,61848500,,,,,,,,,,,,,,,,,,,,,,,,,TNC
0,0.487355,0.627249,0.47295,0.627249,119265,-,1.87,1.92,1.74,1.81,1429400,32421600,7.51,7.69,5.97,6.32,2412040,137259000,,,,,,,,,,,,,,,,,,,MOD
0,2.04,2.36,2.04,2.31,183715,-,0.626299,0.656466,0.543203,0.570982,65128,-,,,,,,,,,,,,,,,,,,,,,,,,,CRPT
0,0.819901,0.820549,0.817788,0.8198719999999999,1571,-,,,,,,,2.55,2.83,2.48,2.66,225768,20787100,3.54,3.75,3.4,3.54,194732,28861700,5.11,5.13,4.71,4.99,401532,41625300,,,,,,,TAAS
0,0.567022,0.610613,0.537833,0.599295,232789,-,0.524568,0.528098,0.428518,0.509968,84708,-,2.04,2.36,1.96,2.21,2068520,34732400,2.81,2.86,2.14,2.25,7482780,47915600,,,,,,,,,,,,,ORME
0,0.022819,0.022819,0.020431,0.021388,1601,-,0.069684,0.072016,0.059216,0.06919700000000001,2208,-,0.081875,0.083937,0.069087,0.083724,293,-,0.402918,0.940252,0.326095,0.431835,557763,36145100,1.31,1.82,1.29,1.65,11170900,117367000,,,,,,,WINGS
0,0.001964,0.001969,0.00152,0.0019510000000000003,3084,-,0.001053,0.001153,0.000805,0.000923,7211,179180,0.000386,0.000434,0.000368,0.000417,908,123030,0.000411,0.000452,0.00041,0.00043,1301,253509,8.3e-05,0.000107,5.4e-05,9.2e-05,2385,84622,0.00029,0.000299,0.000284,0.000288,2124,446910,BURST
0,2.45,4.41,1.63,2.69,187166,-,0.711338,0.829603,0.624064,0.735526,392898,49793600,0.598474,0.634953,0.543412,0.552461,786063,58667700,0.521378,0.646282,0.472939,0.646282,434076,51110100,,,,,,,,,,,,,MGO
0,2.4e-05,3e-05,1.8e-05,2.4e-05,1127,130891,3.4e-05,3.9e-05,2.9e-05,3.5e-05,17765,541094,2e-06,6e-06,2e-06,3e-06,39,38595,1e-06,2e-06,1e-06,1e-06,53,23688,7e-06,7e-06,7e-06,7.000000000000001e-06,193,132229,1e-06,1e-06,1e-06,1e-06,0,21057,ECC
0,0.646214,1.03,0.431325,0.441988,15931,-,0.338391,0.347782,0.31173,0.322183,55536,1315760,0.107879,0.115884,0.101869,0.109509,54972,1630730,0.010145,0.011208,0.009992,0.01053,6265,379778,0.503964,0.627843,0.46958,0.600528,2740390,34533900,,,,,,,LBC
0,1.55,1.98,1.55,1.89,56455400,-,1.33,1.41,1.2,1.35,7924910,79294100,0.534945,0.557306,0.51019,0.524914,647868,39793700,,,,,,,,,,,,,,,,,,,BRD
